# 
# position measurements for linear hopper
# time, top measured position, bottom measured position
# 
2.3040000000e+01, 2.1290139871e+00, 3.6062555340e+00
2.3050000000e+01, 2.1345395489e+00, 3.5712326686e+00
2.3060000000e+01, 2.1574756891e+00, 3.5269311534e+00
2.3070000000e+01, 2.1795568257e+00, 3.4969505247e+00
2.3080000000e+01, 2.1876930704e+00, 3.4736060709e+00
2.3090000000e+01, 2.2067953675e+00, 3.4298973700e+00
2.3100000000e+01, 2.2049434050e+00, 3.3825474504e+00
2.3110000000e+01, 2.2262797901e+00, 3.3463233316e+00
2.3120000000e+01, 2.2406532950e+00, 3.2899094628e+00
2.3130000000e+01, 2.2469496303e+00, 3.2500233180e+00
2.3140000000e+01, 2.2604053823e+00, 3.2152225376e+00
2.3150000000e+01, 2.2614966497e+00, 3.1560253182e+00
2.3160000000e+01, 2.2916298995e+00, 3.1284870762e+00
2.3170000000e+01, 2.3005739625e+00, 3.0740005758e+00
2.3180000000e+01, 2.3275389025e+00, 3.0143565015e+00
2.3190000000e+01, 2.3632901718e+00, 2.9795281783e+00
2.3200000000e+01, 2.3539422157e+00, 2.9350377862e+00
2.3210000000e+01, 2.3759150752e+00, 2.8616493134e+00
2.3220000000e+01, 2.3626434842e+00, 2.8297811983e+00
2.3230000000e+01, 2.4132781508e+00, 2.7638008791e+00
2.3240000000e+01, 2.4112870114e+00, 2.7141095219e+00
2.3250000000e+01, 2.4380914641e+00, 2.6748436688e+00
2.3260000000e+01, 2.4632141013e+00, 2.6145835947e+00
2.3270000000e+01, 2.4602359724e+00, 2.5546584981e+00
2.3280000000e+01, 2.5108939864e+00, 2.5107410150e+00
2.3290000000e+01, 2.5246156683e+00, 2.4724410288e+00
2.3300000000e+01, 2.5129141612e+00, 2.4193434810e+00
2.3310000000e+01, 2.5362458827e+00, 2.3505915285e+00
2.3320000000e+01, 2.5717962178e+00, 2.3031008966e+00
2.3330000000e+01, 2.5654490458e+00, 2.2456833130e+00
2.3340000000e+01, 2.5938338749e+00, 2.2130618085e+00
2.3350000000e+01, 2.5997941673e+00, 2.1562377739e+00
2.3360000000e+01, 2.6477539558e+00, 2.0925977862e+00
2.3370000000e+01, 2.6425888947e+00, 2.0515150388e+00
2.3380000000e+01, 2.6546239302e+00, 2.0155505490e+00
2.3390000000e+01, 2.6791596615e+00, 1.9582671845e+00
2.3400000000e+01, 2.7108717863e+00, 1.9143657935e+00
2.3410000000e+01, 2.7109741560e+00, 1.8641706072e+00
2.3420000000e+01, 2.7191770612e+00, 1.8310497597e+00
2.3430000000e+01, 2.7374680054e+00, 1.7742034186e+00
2.3440000000e+01, 2.7361914203e+00, 1.7363200500e+00
2.3450000000e+01, 2.7852361579e+00, 1.6993814276e+00
2.3460000000e+01, 2.7745648008e+00, 1.6509766339e+00
2.3470000000e+01, 2.7991135016e+00, 1.5980099487e+00
2.3480000000e+01, 2.8170388435e+00, 1.5712800367e+00
2.3490000000e+01, 2.8290557536e+00, 1.5312208412e+00
2.3500000000e+01, 2.8359879640e+00, 1.5057395551e+00
2.3510000000e+01, 2.8403711041e+00, 1.4574949542e+00
2.3520000000e+01, 2.8468340031e+00, 1.4182112808e+00
2.3530000000e+01, 2.8737521789e+00, 1.3881142383e+00
2.3540000000e+01, 2.8885008105e+00, 1.3470322312e+00
2.3550000000e+01, 2.8834789309e+00, 1.3124507450e+00
2.3560000000e+01, 2.8927160980e+00, 1.2899968323e+00
2.3570000000e+01, 2.9014212504e+00, 1.2564292390e+00
2.3580000000e+01, 2.9215212975e+00, 1.2423649716e+00
2.3590000000e+01, 2.9275653684e+00, 1.2178106159e+00
2.3600000000e+01, 2.9548520222e+00, 1.1803393291e+00
2.3610000000e+01, 2.9339700097e+00, 1.1649797636e+00
2.3620000000e+01, 2.9529993584e+00, 1.1556724862e+00
2.3630000000e+01, 2.9541218749e+00, 1.1332154865e+00
2.3640000000e+01, 2.9566102614e+00, 1.1295049431e+00
2.3650000000e+01, 2.9550903540e+00, 1.1486769057e+00
2.3660000000e+01, 2.9670200832e+00, 1.0885965866e+00
2.3670000000e+01, 2.9889898912e+00, 1.0966032510e+00
2.3680000000e+01, 2.9582716866e+00, 1.0839592158e+00
2.3690000000e+01, 2.9807891789e+00, 1.0965810042e+00
2.3700000000e+01, 2.9773022355e+00, 1.0750503342e+00
2.3710000000e+01, 2.9799359994e+00, 1.0835629366e+00
2.3720000000e+01, 2.9746869263e+00, 1.0820532959e+00
2.3730000000e+01, 2.9696736407e+00, 1.0849875539e+00
2.3740000000e+01, 2.9655384861e+00, 1.0942147579e+00
2.3750000000e+01, 2.9711527614e+00, 1.1130289439e+00
2.3760000000e+01, 2.9542182200e+00, 1.1140162446e+00
2.3770000000e+01, 2.9538769281e+00, 1.1055141230e+00
2.3780000000e+01, 2.9580261025e+00, 1.1385179652e+00
2.3790000000e+01, 2.9457563401e+00, 1.1469158198e+00
2.3800000000e+01, 2.9593557292e+00, 1.1639386843e+00
2.3810000000e+01, 2.9375747530e+00, 1.1771327513e+00
2.3820000000e+01, 2.9377244128e+00, 1.1924570631e+00
2.3830000000e+01, 2.9263921881e+00, 1.1888354554e+00
2.3840000000e+01, 2.9251700388e+00, 1.2384641989e+00
2.3850000000e+01, 2.9244122817e+00, 1.2582187760e+00
2.3860000000e+01, 2.9030569620e+00, 1.2727083081e+00
2.3870000000e+01, 2.9057377853e+00, 1.3165591057e+00
2.3880000000e+01, 2.8874953695e+00, 1.3389383522e+00
2.3890000000e+01, 2.8796173501e+00, 1.3618407533e+00
2.3900000000e+01, 2.8759537591e+00, 1.4133645725e+00
2.3910000000e+01, 2.8392930280e+00, 1.4373915190e+00
2.3920000000e+01, 2.8485123225e+00, 1.4653338611e+00
2.3930000000e+01, 2.8224966402e+00, 1.5206203995e+00
2.3940000000e+01, 2.8179959023e+00, 1.5581302592e+00
2.3950000000e+01, 2.8156558786e+00, 1.5801049613e+00
2.3960000000e+01, 2.7917664314e+00, 1.6214217673e+00
2.3970000000e+01, 2.7850447744e+00, 1.6626011256e+00
2.3980000000e+01, 2.7615673489e+00, 1.7141080649e+00
2.3990000000e+01, 2.7678043503e+00, 1.7462954264e+00
2.4000000000e+01, 2.7379403176e+00, 1.7984252858e+00
2.4010000000e+01, 2.7178594433e+00, 1.8153073280e+00
2.4020000000e+01, 2.7073817014e+00, 1.8932719698e+00
2.4030000000e+01, 2.6771889586e+00, 1.9079414631e+00
2.4040000000e+01, 2.6801717647e+00, 1.9673169453e+00
2.4050000000e+01, 2.6440031071e+00, 2.0140651653e+00
2.4060000000e+01, 2.6449573848e+00, 2.0880840092e+00
2.4070000000e+01, 2.6114120340e+00, 2.1268430913e+00
2.4080000000e+01, 2.6113078570e+00, 2.1770483476e+00
2.4090000000e+01, 2.5977722973e+00, 2.2253503851e+00
2.4100000000e+01, 2.5601588439e+00, 2.2789743537e+00
2.4110000000e+01, 2.5678019662e+00, 2.3253112602e+00
2.4120000000e+01, 2.5319136473e+00, 2.3875260629e+00
2.4130000000e+01, 2.5176000842e+00, 2.4285962942e+00
2.4140000000e+01, 2.5140224762e+00, 2.4886922685e+00
2.4150000000e+01, 2.5121315793e+00, 2.5308265247e+00
2.4160000000e+01, 2.4825206037e+00, 2.5778415364e+00
2.4170000000e+01, 2.4751262594e+00, 2.6527505205e+00
2.4180000000e+01, 2.4444931156e+00, 2.6762687923e+00
2.4190000000e+01, 2.4251426268e+00, 2.7339825744e+00
2.4200000000e+01, 2.4101229109e+00, 2.7934859734e+00
2.4210000000e+01, 2.3842188701e+00, 2.8618582739e+00
2.4220000000e+01, 2.3609616238e+00, 2.8872075692e+00
2.4230000000e+01, 2.3601377877e+00, 2.9361019283e+00
2.4240000000e+01, 2.3310354854e+00, 3.0001834638e+00
2.4250000000e+01, 2.3296038821e+00, 3.0585719032e+00
2.4260000000e+01, 2.3108181447e+00, 3.0974669306e+00
2.4270000000e+01, 2.2894185176e+00, 3.1311152625e+00
2.4280000000e+01, 2.2755310626e+00, 3.1739154836e+00
2.4290000000e+01, 2.2702438044e+00, 3.2163867554e+00
2.4300000000e+01, 2.2519616726e+00, 3.2891295696e+00
2.4310000000e+01, 2.2289038641e+00, 3.3242912770e+00
2.4320000000e+01, 2.2194350022e+00, 3.3543044578e+00
2.4330000000e+01, 2.2105233894e+00, 3.4009961663e+00
2.4340000000e+01, 2.1940061401e+00, 3.4341751908e+00
2.4350000000e+01, 2.1692791645e+00, 3.4889981074e+00
2.4360000000e+01, 2.1666832249e+00, 3.5178180230e+00
2.4370000000e+01, 2.1732063729e+00, 3.5551473403e+00
2.4380000000e+01, 2.1300225579e+00, 3.5684025052e+00
2.4390000000e+01, 2.1496232273e+00, 3.5956946308e+00
2.4400000000e+01, 2.1117214222e+00, 3.6505741905e+00
2.4410000000e+01, 2.1120163283e+00, 3.6590022786e+00
2.4420000000e+01, 2.1006498608e+00, 3.7221181957e+00
2.4430000000e+01, 2.0818034150e+00, 3.7130690095e+00
2.4440000000e+01, 2.0756868599e+00, 3.7549340265e+00
2.4450000000e+01, 2.0702852099e+00, 3.7873898962e+00
2.4460000000e+01, 2.0788145185e+00, 3.8125751872e+00
2.4470000000e+01, 2.0700106193e+00, 3.8164880847e+00
2.4480000000e+01, 2.0489925322e+00, 3.8376262273e+00
2.4490000000e+01, 2.0592591398e+00, 3.8448352828e+00
2.4500000000e+01, 2.0472493727e+00, 3.8784880584e+00
2.4510000000e+01, 2.0511626393e+00, 3.8873065383e+00
2.4520000000e+01, 2.0252752757e+00, 3.8896157719e+00
2.4530000000e+01, 2.0321727089e+00, 3.8822179180e+00
2.4540000000e+01, 2.0217007474e+00, 3.9225442856e+00
2.4550000000e+01, 2.0243539877e+00, 3.8988398338e+00
2.4560000000e+01, 2.0325232812e+00, 3.9290013677e+00
2.4570000000e+01, 2.0095200787e+00, 3.9169608331e+00
2.4580000000e+01, 2.0184170151e+00, 3.9103764146e+00
2.4590000000e+01, 2.0181571839e+00, 3.9186995224e+00
2.4600000000e+01, 2.0283650123e+00, 3.9261107623e+00
2.4610000000e+01, 2.0207846361e+00, 3.9213303424e+00
2.4620000000e+01, 2.0341500345e+00, 3.8995199361e+00
2.4630000000e+01, 2.0289301506e+00, 3.8930057569e+00
2.4640000000e+01, 2.0547861231e+00, 3.8683548003e+00
2.4650000000e+01, 2.0566750140e+00, 3.8569430545e+00
2.4660000000e+01, 2.0458753469e+00, 3.8512562305e+00
2.4670000000e+01, 2.0557453431e+00, 3.8306097188e+00
2.4680000000e+01, 2.0622379474e+00, 3.8331333760e+00
2.4690000000e+01, 2.0708023009e+00, 3.7814470688e+00
2.4700000000e+01, 2.0644327308e+00, 3.7671759594e+00
2.4710000000e+01, 2.1035805144e+00, 3.7718768385e+00
2.4720000000e+01, 2.1026560487e+00, 3.7083375493e+00
2.4730000000e+01, 2.0929677286e+00, 3.6814725966e+00
2.4740000000e+01, 2.1027039135e+00, 3.6405824303e+00
2.4750000000e+01, 2.1276164449e+00, 3.6279783317e+00
2.4760000000e+01, 2.1512044856e+00, 3.6064010732e+00
2.4770000000e+01, 2.1509560866e+00, 3.5508803966e+00
2.4780000000e+01, 2.1502679836e+00, 3.5219857271e+00
2.4790000000e+01, 2.1509031338e+00, 3.5038067023e+00
2.4800000000e+01, 2.1804688425e+00, 3.4450406037e+00
2.4810000000e+01, 2.2058508990e+00, 3.4279220595e+00
2.4820000000e+01, 2.1996733065e+00, 3.3873244783e+00
2.4830000000e+01, 2.2214070905e+00, 3.3344707905e+00
2.4840000000e+01, 2.2266143751e+00, 3.3053725334e+00
2.4850000000e+01, 2.2515852692e+00, 3.2399280440e+00
2.4860000000e+01, 2.2707813720e+00, 3.1979918400e+00
2.4870000000e+01, 2.2728601174e+00, 3.1737086823e+00
2.4880000000e+01, 2.2920571656e+00, 3.1280339167e+00
2.4890000000e+01, 2.3284376557e+00, 3.0648266148e+00
2.4900000000e+01, 2.3313931145e+00, 3.0330270395e+00
2.4910000000e+01, 2.3539036187e+00, 2.9771465280e+00
2.4920000000e+01, 2.3488106214e+00, 2.9113514722e+00
2.4930000000e+01, 2.3817123989e+00, 2.8872035223e+00
2.4940000000e+01, 2.4009738820e+00, 2.8334369480e+00
2.4950000000e+01, 2.3975297518e+00, 2.7857295386e+00
2.4960000000e+01, 2.4058315565e+00, 2.7329843003e+00
2.4970000000e+01, 2.4314511555e+00, 2.6626856531e+00
2.4980000000e+01, 2.4450186076e+00, 2.6037878899e+00
2.4990000000e+01, 2.4855720342e+00, 2.5571601655e+00
2.5000000000e+01, 2.4968816914e+00, 2.5340288695e+00
2.5010000000e+01, 2.4995964398e+00, 2.4735364764e+00
2.5020000000e+01, 2.5169379259e+00, 2.4098141100e+00
2.5030000000e+01, 2.5357379392e+00, 2.3563609173e+00
2.5040000000e+01, 2.5688806284e+00, 2.3132676943e+00
2.5050000000e+01, 2.5657888171e+00, 2.2480417908e+00
2.5060000000e+01, 2.6102067718e+00, 2.1941714328e+00
2.5070000000e+01, 2.6282658441e+00, 2.1517125211e+00
2.5080000000e+01, 2.6306549488e+00, 2.1117644728e+00
2.5090000000e+01, 2.6418497403e+00, 2.0656643087e+00
2.5100000000e+01, 2.6605570871e+00, 2.0022929187e+00
2.5110000000e+01, 2.6711351337e+00, 1.9594961931e+00
2.5120000000e+01, 2.7108555815e+00, 1.9153501586e+00
2.5130000000e+01, 2.7044189735e+00, 1.8560943152e+00
2.5140000000e+01, 2.7254488863e+00, 1.8169997024e+00
2.5150000000e+01, 2.7188433391e+00, 1.7825134308e+00
2.5160000000e+01, 2.7633438051e+00, 1.7385893992e+00
2.5170000000e+01, 2.7882625419e+00, 1.6943038238e+00
2.5180000000e+01, 2.7808978240e+00, 1.6537661412e+00
2.5190000000e+01, 2.8059014075e+00, 1.6064879607e+00
2.5200000000e+01, 2.8135145151e+00, 1.5665995321e+00
2.5210000000e+01, 2.8374265862e+00, 1.5421026191e+00
2.5220000000e+01, 2.8337590748e+00, 1.4843680605e+00
2.5230000000e+01, 2.8470135192e+00, 1.4398687265e+00
2.5240000000e+01, 2.8670491910e+00, 1.4312811778e+00
2.5250000000e+01, 2.8596832704e+00, 1.3990045416e+00
2.5260000000e+01, 2.8776165335e+00, 1.3797084198e+00
2.5270000000e+01, 2.9125181777e+00, 1.3312422354e+00
2.5280000000e+01, 2.8821030962e+00, 1.3211990528e+00
2.5290000000e+01, 2.9226045497e+00, 1.2935561978e+00
2.5300000000e+01, 2.9119367243e+00, 1.2767367324e+00
2.5310000000e+01, 2.9061451139e+00, 1.2587075394e+00
2.5320000000e+01, 2.9154870505e+00, 1.2305121634e+00
2.5330000000e+01, 2.9397947649e+00, 1.2323541539e+00
2.5340000000e+01, 2.9287086473e+00, 1.2031096691e+00
2.5350000000e+01, 2.9341018095e+00, 1.1930372067e+00
2.5360000000e+01, 2.9464911421e+00, 1.1902112459e+00
2.5370000000e+01, 2.9250637918e+00, 1.2032875158e+00
2.5380000000e+01, 2.9386663208e+00, 1.1887038840e+00
2.5390000000e+01, 2.9287586450e+00, 1.1954148798e+00
2.5400000000e+01, 2.9232937114e+00, 1.2047725746e+00
2.5410000000e+01, 2.9276387217e+00, 1.1946405426e+00
2.5420000000e+01, 2.9219542296e+00, 1.2359276829e+00
2.5430000000e+01, 2.9124366397e+00, 1.2289000378e+00
2.5440000000e+01, 2.9124862230e+00, 1.2494319265e+00
2.5450000000e+01, 2.8966216848e+00, 1.2608523840e+00
2.5460000000e+01, 2.9016280125e+00, 1.2955577752e+00
2.5470000000e+01, 2.9008988432e+00, 1.3148751005e+00
2.5480000000e+01, 2.8898650116e+00, 1.3281736126e+00
2.5490000000e+01, 2.8589293145e+00, 1.3515197633e+00
2.5500000000e+01, 2.8716417130e+00, 1.4004410516e+00
2.5510000000e+01, 2.8475601123e+00, 1.4446796063e+00
2.5520000000e+01, 2.8622735813e+00, 1.4537058999e+00
2.5530000000e+01, 2.8346501359e+00, 1.5095738216e+00
2.5540000000e+01, 2.8358169428e+00, 1.5395570574e+00
2.5550000000e+01, 2.8026037803e+00, 1.5835270047e+00
2.5560000000e+01, 2.7984643827e+00, 1.6371594845e+00
2.5570000000e+01, 2.7863873815e+00, 1.6689193799e+00
2.5580000000e+01, 2.7631043813e+00, 1.7149758307e+00
2.5590000000e+01, 2.7261332566e+00, 1.7595099053e+00
2.5600000000e+01, 2.7379278315e+00, 1.7895703214e+00
2.5610000000e+01, 2.7042410940e+00, 1.8368953271e+00
2.5620000000e+01, 2.7029711818e+00, 1.9153395517e+00
2.5630000000e+01, 2.6658769322e+00, 1.9566982922e+00
2.5640000000e+01, 2.6521864201e+00, 2.0189327070e+00
2.5650000000e+01, 2.6342938707e+00, 2.0591592400e+00
2.5660000000e+01, 2.6296328852e+00, 2.1468553742e+00
2.5670000000e+01, 2.5985628387e+00, 2.1730898149e+00
2.5680000000e+01, 2.5847293134e+00, 2.2426348215e+00
2.5690000000e+01, 2.5704688174e+00, 2.2877667641e+00
2.5700000000e+01, 2.5447333876e+00, 2.3465388089e+00
2.5710000000e+01, 2.5189341817e+00, 2.4201957619e+00
2.5720000000e+01, 2.5067843366e+00, 2.4736840591e+00
2.5730000000e+01, 2.4848233053e+00, 2.5279918546e+00
2.5740000000e+01, 2.4822836057e+00, 2.6000737671e+00
2.5750000000e+01, 2.4618572549e+00, 2.6343749368e+00
2.5760000000e+01, 2.4182643841e+00, 2.7010277878e+00
2.5770000000e+01, 2.4187396178e+00, 2.7759086626e+00
2.5780000000e+01, 2.3939246439e+00, 2.8237211229e+00
2.5790000000e+01, 2.3788283290e+00, 2.8598885839e+00
2.5800000000e+01, 2.3639289165e+00, 2.9263507858e+00
2.5810000000e+01, 2.3478968492e+00, 2.9686748928e+00
2.5820000000e+01, 2.3294982052e+00, 3.0349205044e+00
2.5830000000e+01, 2.2986403295e+00, 3.1045677002e+00
2.5840000000e+01, 2.2948031632e+00, 3.1483734850e+00
2.5850000000e+01, 2.2684629786e+00, 3.1789527182e+00
2.5860000000e+01, 2.2406820851e+00, 3.2361406200e+00
2.5870000000e+01, 2.2238311931e+00, 3.2820531448e+00
2.5880000000e+01, 2.2220307565e+00, 3.3290817013e+00
2.5890000000e+01, 2.2097388119e+00, 3.3537853863e+00
2.5900000000e+01, 2.2015559034e+00, 3.4179023091e+00
2.5910000000e+01, 2.1858453883e+00, 3.4559457491e+00
2.5920000000e+01, 2.1658200608e+00, 3.4871484278e+00
2.5930000000e+01, 2.1574415984e+00, 3.5277506914e+00
2.5940000000e+01, 2.1460451512e+00, 3.5780606619e+00
2.5950000000e+01, 2.1343412906e+00, 3.6214902837e+00
2.5960000000e+01, 2.1268490749e+00, 3.6315723673e+00
2.5970000000e+01, 2.1153400594e+00, 3.6617792250e+00
2.5980000000e+01, 2.1111565331e+00, 3.6798053671e+00
2.5990000000e+01, 2.1005074107e+00, 3.6996777902e+00
2.6000000000e+01, 2.0915254133e+00, 3.7363901877e+00
2.6010000000e+01, 2.0927491416e+00, 3.7444859873e+00
2.6020000000e+01, 2.0907248702e+00, 3.7619087896e+00
2.6030000000e+01, 2.0622306937e+00, 3.7786055582e+00
2.6040000000e+01, 2.0779221843e+00, 3.7812383969e+00
2.6050000000e+01, 2.0542087377e+00, 3.7964677557e+00
2.6060000000e+01, 2.0649362096e+00, 3.7942248009e+00
2.6070000000e+01, 2.0782927031e+00, 3.8133042204e+00
2.6080000000e+01, 2.0748835560e+00, 3.7926742693e+00
2.6090000000e+01, 2.0627094342e+00, 3.7985388252e+00
2.6100000000e+01, 2.0633844289e+00, 3.8087991677e+00
2.6110000000e+01, 2.0639278804e+00, 3.7847742855e+00
2.6120000000e+01, 2.0832467723e+00, 3.7992073077e+00
2.6130000000e+01, 2.0901408353e+00, 3.7596673299e+00
2.6140000000e+01, 2.0618587186e+00, 3.7455843585e+00
2.6150000000e+01, 2.0867920669e+00, 3.7389631500e+00
2.6160000000e+01, 2.0897151349e+00, 3.7271567638e+00
2.6170000000e+01, 2.1080219614e+00, 3.6933459585e+00
2.6180000000e+01, 2.0964096389e+00, 3.6799548211e+00
2.6190000000e+01, 2.1191699683e+00, 3.6234180764e+00
2.6200000000e+01, 2.1417110149e+00, 3.6306412116e+00
2.6210000000e+01, 2.1377633842e+00, 3.5697868267e+00
2.6220000000e+01, 2.1624258804e+00, 3.5604405978e+00
2.6230000000e+01, 2.1703613675e+00, 3.4894924455e+00
2.6240000000e+01, 2.1695200278e+00, 3.4631503358e+00
2.6250000000e+01, 2.1948914756e+00, 3.4470079108e+00
2.6260000000e+01, 2.2032779509e+00, 3.3889578817e+00
2.6270000000e+01, 2.2028938155e+00, 3.3336372161e+00
2.6280000000e+01, 2.2328139281e+00, 3.3160141595e+00
2.6290000000e+01, 2.2434636437e+00, 3.2490200190e+00
2.6300000000e+01, 2.2535969875e+00, 3.1937312283e+00
2.6310000000e+01, 2.2906566868e+00, 3.1541522126e+00
2.6320000000e+01, 2.3063491188e+00, 3.0871771030e+00
2.6330000000e+01, 2.3119848307e+00, 3.0683257122e+00
2.6340000000e+01, 2.3217554485e+00, 2.9896248235e+00
2.6350000000e+01, 2.3502442051e+00, 2.9453763600e+00
2.6360000000e+01, 2.3728280754e+00, 2.8889726782e+00
2.6370000000e+01, 2.3892169781e+00, 2.8341597926e+00
2.6380000000e+01, 2.3983723946e+00, 2.7728783219e+00
2.6390000000e+01, 2.4132427362e+00, 2.7218974121e+00
2.6400000000e+01, 2.4370451151e+00, 2.6676728898e+00
2.6410000000e+01, 2.4704970513e+00, 2.5831679138e+00
2.6420000000e+01, 2.4930340880e+00, 2.5527342539e+00
2.6430000000e+01, 2.5052209314e+00, 2.4656377109e+00
2.6440000000e+01, 2.5048403784e+00, 2.4371736291e+00
2.6450000000e+01, 2.5378516989e+00, 2.3739358065e+00
2.6460000000e+01, 2.5340279386e+00, 2.3178573501e+00
2.6470000000e+01, 2.5741324708e+00, 2.2478348683e+00
2.6480000000e+01, 2.6102777913e+00, 2.1947969293e+00
2.6490000000e+01, 2.6228949807e+00, 2.1333945375e+00
2.6500000000e+01, 2.6573978201e+00, 2.0780694860e+00
2.6510000000e+01, 2.6641453386e+00, 2.0259641922e+00
2.6520000000e+01, 2.6757322986e+00, 1.9752406754e+00
2.6530000000e+01, 2.6893036751e+00, 1.9211778503e+00
2.6540000000e+01, 2.7000898518e+00, 1.8763748722e+00
2.6550000000e+01, 2.7282455400e+00, 1.8213053107e+00
2.6560000000e+01, 2.7555849904e+00, 1.7810505529e+00
2.6570000000e+01, 2.7512918810e+00, 1.7262612756e+00
2.6580000000e+01, 2.7842329042e+00, 1.6775589577e+00
2.6590000000e+01, 2.7887251145e+00, 1.6302684567e+00
2.6600000000e+01, 2.7980669798e+00, 1.6001613222e+00
2.6610000000e+01, 2.8187035349e+00, 1.5568027905e+00
2.6620000000e+01, 2.8311476719e+00, 1.5067342415e+00
2.6630000000e+01, 2.8313384489e+00, 1.4708169854e+00
2.6640000000e+01, 2.8591764088e+00, 1.4435777619e+00
2.6650000000e+01, 2.8485665490e+00, 1.4242842136e+00
2.6660000000e+01, 2.8684460425e+00, 1.3745750234e+00
2.6670000000e+01, 2.8864626418e+00, 1.3636418357e+00
2.6680000000e+01, 2.8847026027e+00, 1.3126299254e+00
2.6690000000e+01, 2.8911618474e+00, 1.2991484051e+00
2.6700000000e+01, 2.9137802312e+00, 1.2771929911e+00
2.6710000000e+01, 2.9329882802e+00, 1.2530847605e+00
2.6720000000e+01, 2.9221345760e+00, 1.2221646482e+00
2.6730000000e+01, 2.9009347141e+00, 1.2311850315e+00
2.6740000000e+01, 2.9337245475e+00, 1.2029708774e+00
2.6750000000e+01, 2.9308006336e+00, 1.2116982217e+00
2.6760000000e+01, 2.9304399537e+00, 1.1911846021e+00
2.6770000000e+01, 2.9340349613e+00, 1.2156386575e+00
2.6780000000e+01, 2.9432161198e+00, 1.1902340121e+00
2.6790000000e+01, 2.9435623433e+00, 1.1988686307e+00
2.6800000000e+01, 2.9339964745e+00, 1.2036793517e+00
2.6810000000e+01, 2.9344012366e+00, 1.1939122594e+00
2.6820000000e+01, 2.9303966417e+00, 1.2131125598e+00
2.6830000000e+01, 2.9235728374e+00, 1.2185353252e+00
2.6840000000e+01, 2.9236381452e+00, 1.2427820363e+00
2.6850000000e+01, 2.9145820799e+00, 1.2580557954e+00
2.6860000000e+01, 2.9129979990e+00, 1.2808893854e+00
2.6870000000e+01, 2.8890510656e+00, 1.3063447229e+00
2.6880000000e+01, 2.8976364945e+00, 1.3052829333e+00
2.6890000000e+01, 2.8988643184e+00, 1.3296157122e+00
2.6900000000e+01, 2.8989857612e+00, 1.3549512484e+00
2.6910000000e+01, 2.8840937062e+00, 1.3774719882e+00
2.6920000000e+01, 2.8624068714e+00, 1.4097483394e+00
2.6930000000e+01, 2.8716972501e+00, 1.4421189289e+00
2.6940000000e+01, 2.8537246918e+00, 1.4670240405e+00
2.6950000000e+01, 2.8474542286e+00, 1.4988507319e+00
2.6960000000e+01, 2.8380008655e+00, 1.5001885672e+00
2.6970000000e+01, 2.8090463252e+00, 1.5603359893e+00
2.6980000000e+01, 2.8118756030e+00, 1.5664064193e+00
2.6990000000e+01, 2.7902976741e+00, 1.6055410665e+00
2.7000000000e+01, 2.7679844238e+00, 1.6582987782e+00
2.7010000000e+01, 2.7619294611e+00, 1.6902586750e+00
2.7020000000e+01, 2.7511143187e+00, 1.7360802813e+00
2.7030000000e+01, 2.7505032278e+00, 1.7636495145e+00
2.7040000000e+01, 2.7270561125e+00, 1.8165436815e+00
2.7050000000e+01, 2.7120035659e+00, 1.8623514124e+00
2.7060000000e+01, 2.7013285420e+00, 1.9092216200e+00
2.7070000000e+01, 2.6758980776e+00, 1.9652172128e+00
2.7080000000e+01, 2.6659228459e+00, 1.9981037655e+00
2.7090000000e+01, 2.6685534484e+00, 2.0454462363e+00
2.7100000000e+01, 2.6500653308e+00, 2.0666789797e+00
2.7110000000e+01, 2.5972687132e+00, 2.1119292092e+00
2.7120000000e+01, 2.6222780954e+00, 2.1679075566e+00
2.7130000000e+01, 2.5856829961e+00, 2.2000196884e+00
2.7140000000e+01, 2.5686126983e+00, 2.2544238754e+00
2.7150000000e+01, 2.5629704096e+00, 2.3218428474e+00
2.7160000000e+01, 2.5514804559e+00, 2.3482303276e+00
2.7170000000e+01, 2.5364741420e+00, 2.3939620403e+00
2.7180000000e+01, 2.5317296278e+00, 2.4347947032e+00
2.7190000000e+01, 2.5066090178e+00, 2.4843342942e+00
2.7200000000e+01, 2.4805087430e+00, 2.5522669389e+00
2.7210000000e+01, 2.4731981533e+00, 2.5916312872e+00
2.7220000000e+01, 2.4537926210e+00, 2.6260510612e+00
2.7230000000e+01, 2.4218782211e+00, 2.6946295288e+00
2.7240000000e+01, 2.4389642595e+00, 2.7448608414e+00
2.7250000000e+01, 2.4080005640e+00, 2.7935759532e+00
2.7260000000e+01, 2.3913419228e+00, 2.8393055909e+00
2.7270000000e+01, 2.3784985041e+00, 2.8776990161e+00
2.7280000000e+01, 2.3434897716e+00, 2.9259082452e+00
2.7290000000e+01, 2.3478478352e+00, 2.9749370893e+00
2.7300000000e+01, 2.3282718480e+00, 3.0147106319e+00
2.7310000000e+01, 2.3100689728e+00, 3.0702943260e+00
2.7320000000e+01, 2.2960284115e+00, 3.0909444671e+00
2.7330000000e+01, 2.2879831975e+00, 3.1207620734e+00
2.7340000000e+01, 2.2655390082e+00, 3.1609593499e+00
2.7350000000e+01, 2.2781119779e+00, 3.2193936888e+00
2.7360000000e+01, 2.2439278622e+00, 3.2423343321e+00
2.7370000000e+01, 2.2583191831e+00, 3.2711944883e+00
2.7380000000e+01, 2.2264483983e+00, 3.3343450588e+00
2.7390000000e+01, 2.2093381986e+00, 3.3432539883e+00
